,movie_id,original_language,status,title,genres,keywords,overview,cast,crew
4626,47534,en,Released,Fighting Tommy Riley,"['Action', 'Adventure', 'Drama']","['boxer', 'massage', 'unrequitedlove', 'lockerroom', 'independentfilm', 'gayinterest', 'jock', 'undressing', 'schoolteacher', 'boxingtrainer', 'lgbtathlete', 'punchingbag', 'boxing']","An aging trainer and a young fighter, both in need of a second chance, team-up to overcome the demons of their past...and chase the dreams of their future.","['J.P. Davis', 'Eddie Jones', 'Christina Chambers']","[""Eddie O'Flaherty""]"
4627,40914,en,Released,Royal Kill,"['Action', 'Thriller']","['bodyguard', 'princess', 'femaleassassin', 'soldier', 'heir']","A fearsome warrior from the Kingdom of Samarza arrives in America to assassinate a high school girl. The girl does not know it, but she is the last living heir to the Kingdom. A noble guard arrives in America to protect the young princess.","['Pat Morita', 'Eric Roberts', 'Gail Kim']",['Babar Ahmed']
4628,365052,en,Released,The Looking Glass,[],[],"Troubled 13-year-old Julie loses her mother and must go to Indiana to live with her grandmother Karen. A former star of stage and screen, Karen has the early stages of Alzheimer's and wants to pass on all she knows to her granddaughter before it's too late. Will their troubled relationship allow this to happen?","['Dorothy Tristan', 'Jace Casey', 'Jace Casey']",['John D. Hancock']
4629,13282,en,Released,Death Race 2000,"['Action', 'Comedy', 'ScienceFiction']","['dystopia', 'streetrace', 'realityspoof']","In a boorish future, the government sponsors a popular, but bloody, cross-country race in which points are scored by mowing down pedestrians. Five teams, each comprised of a male and female, compete using cars equipped with deadly weapons. Frankenstein, the mysterious returning champion, has become America's hero, but this time he has a passenger from the underground resistance.","['David Carradine', 'Simone Griffeth', 'Sylvester Stallone']",['Paul Bartel']
4630,250184,en,Released,Locker 13,"['Horror', 'Drama', 'Thriller']","['terror', 'anthology', 'suspense']","The story of Skip, a young ex-convict who takes a position as a night janitor at an old-west theme park. His supervisor Archie, teaches him the ropes, but more importantly attempts to convey critical philosophical messages through a series of four stories: a down and out boxer is given the opportunity to become a real golden gloves killer; an assassin kidnaps three people in order to find out who hired him for his latest hit; a new recruit is initiated into a lodge of fez-wearing businessmen where hazing can take a malevolent turn; and a member of a suicide club introduces real fear into a man about to jump to his death.","['Ricky Schroder', 'Jon Gries', 'Tatyana Ali']",['Jason Marsden']
4631,426067,en,Released,Midnight Cabaret,['Horror'],[],"A Broadway producer puts on a play with a Devil character in it. Soon the actors begin having nightmares, and events that are mentioned in the play really start happening.","['Lisa Hart Carroll', 'Michael Des Barres', 'Paul Drake']",['Pece Dingo']
4632,324352,en,Released,Anderson's Cross,"['Romance', 'Comedy', 'Drama']",['comingofage'],"Nick Anderson, Kevin Daniels, and Tracey Green do everything together. They are the best of friends, and yet they couldn't be more different. Neighbors from adolescence, they finish each other's thoughts and sentences, joys and pains, happiness and tears. Using Nick's house as their own members only clubhouse, they escape into their own world of contentment. Yet the inevitable intrusion of others tests their stability in ways never imagined.","['Joanna Cassidy', 'Joyce Guy', 'Bill Moseley']",['Jerome Elston Scott']
4633,318040,en,Released,Bizarre,"['Drama', 'Romance']",[],"Maurice, a reticent young homeless man, somehow manages to get by in Brooklyn; he spends his nights in parked cars until he finds himself at Bizarre, an underground club renowned for its burlesque shows. Maurice is fascinated by the club’s playful revues celebrating self-determined sexuality and creative otherness, and the two female club owners both adore him. He soon becomes a part of their self-selected family, and begins to bond with introverted Luka. But Maurice turns his back on Luka’s growing affection. Running away from his true emotions he drifts aimlessly through the city. He tries to find his feet at a boxing club, where he meets Charlie. Unable to withstand the pressure of his repressed feelings, Maurice unleashes a mounting foment of emotions, pervaded by tenderness and menace.","['Pierre Prieur', 'Adrian James', 'Raquel Nave']",['Étienne Faure']
4634,27420,en,Released,Graduation Day,['Horror'],['slasher'],"After a high school track runner, named Laura, suddenly dies from a heart attack after finishing a 30-second 200-meter race, a killer wearing a sweat suit and a fencing mask begins killing off her friends on the school track team one by one. The suspects include the track coach Michaels, Laura's sister Anne who arrives in town for the funeral, the creepy school principal Mr. Guglione, and Laura's strange boyfriend Kevin.","['Christopher George', 'Billy Hufsey', 'Patch Mackenzie']",['Herb Freed']
4635,80468,en,Released,Some Guy Who Kills People,"['Comedy', 'Horror', 'Thriller']",[],"A former mental patient's repressed anger reaches the boiling point, leading him to embark on a mission of revenge against the thugs who once subjected him to severe physical and mental trauma.","['Kevin Corrigan', 'Barry Bostwick', 'Karen Black']",['Jack Perez']
4636,84188,en,Released,Compliance,"['Drama', 'Thriller', 'Crime']",[],"Sandra is the manager at a fast-food restaurant, and Becky is her teenaged counter girl who really needs the job. One stressful day, a police officer telephones and accuses Becky of stealing money from a customer’s purse, which Becky vehemently denies. Sandra, overwhelmed by her managerial responsibilities, complies with the officer’s orders to detain Becky, beginning a nightmare that tragically blurs the lines between expedience, prudence, legality and reason.","['Ann Dowd', 'Dreama Walker', 'Pat Healy']",['Craig Zobel']
4637,2255,en,Released,Chasing Amy,"['Comedy', 'Drama', 'Romance']","['newjersey', 'comingout', ""loveofone'slife"", 'bisexuality', 'menageatrois', 'comicbook', 'comic-stripartist', 'independentfilm', 'lesbian', 'bestfriend']","Holden and Banky are comic book artists. Everything is going good for them until they meet Alyssa, also a comic book artist. Holden falls for her, but his hopes are crushed when he finds out she's a lesbian.","['Ben Affleck', 'Joey Lauren Adams', 'Jason Lee']",['Kevin Smith']
4638,50035,en,Released,Lovely & Amazing,"['Comedy', 'Drama', 'Romance']",['womandirector'],Self-esteem and insecurity are at the heart of this comedy about the relationship between a mother and her three confused daughters.,"['Catherine Keener', 'Brenda Blethyn', 'Emily Mortimer']",['Nicole Holofcener']
4639,300327,en,Released,Death Calls,[],[],"An action-packed love story on the Mexican border featuring oppression, revenge, reincarnation and rebirth.",[],[]
4640,14290,en,Released,Better Luck Tomorrow,"['Crime', 'Drama']",[],A group of over-achieving Asian-American high school seniors enjoy a power trip when they dip into extra-curricular criminal activities.,"['Parry Shen', 'Jason Tobin', 'Sung Kang']",['Justin Lin']
4641,29371,en,Released,The Incredibly True Adventure of Two Girls In Love,"['Comedy', 'Drama', 'Romance']","['lesbianrelationship', 'independentfilm', 'lesbianinterest', 'lgbt', 'womandirector']",An adventurous love story between two young women of different social and economic backgrounds who find themselves going through all the typical struggles of a new romance.,"['Laurel Holloman', 'Maggie Moore', 'Kate Stafford']",['Maria Maggenti']
4642,44490,en,Released,Chuck & Buck,"['Comedy', 'Drama']","['gay', 'independentfilm', 'mentallyhandicappedman']","Buck is a man-child who has lived his existence in a life of kindergarten collages and lollipops. Buck remembers his old childhood friend Chuck, with whom he feels a need to reconnect with after having invited him to his mother's funeral. Buck treks out to LA where Chuck, now a music record executive, is living his life. Buck ends up developing an obsession with Chuck and begins stalking him.","['Mike White', 'Chris Weitz', 'Lupe Ontiveros']",['Miguel Arteta']
4643,32222,en,Released,American Desi,"['Drama', 'Comedy', 'Romance']","['tradition', 'indianlead', 'roommate', 'cultureclash', 'college', 'bollywood', 'india', 'heritage']","This is a fun-loving romantic comedy reminiscent of the great teen films of the 80's.From Kris, an All-American boy from India, to Ajay, an Afro-Centric Hindu homeboy, to Farah, a devoutly religious but modern Muslim girl, 'American Desi' tells the story of a unique set of characters and their culture from a decidedly hip and youthful point of view.","['Kal Penn', 'Purva Bedi', 'Deep Katdare']",['Piyush Dinker Pandya']
4644,378237,en,Released,Amidst the Devil's Wings,"['Drama', 'Action', 'Crime']",[],"Prequel to ""5th of a Degree.""",[],[]
4645,431,en,Released,Cube,"['Thriller', 'ScienceFiction', 'Mystery']","['riddle', 'autism', 'claustrophobia', 'maze', 'primenumber', 'entrapment', 'mathematics', 'murder', 'escape', 'violence', 'numbers', 'canuxploitation']",Seven strangers are taken out of their daily lives and placed mysteriously in a deadly cube where they all agree they must find their way out.,"['Nicole de Boer', 'Nicky Guadagni', 'David Hewlett']",['Vincenzo Natali']
4646,76996,it,Released,Love and Other Catastrophes,"['Comedy', 'Romance']","['independentfilm', 'womandirector']",A day in the life of two film-school students trying to find love and another house-mate.,"['Matt Day', 'Matthew Dyktynski', 'Alice Garner']",['Emma-Kate Croghan']
4647,51942,en,Released,I Married a Strange Person!,"['Drama', 'Comedy', 'Animation']",[],"A newlywed develops a strange lump on his neck that gives him the ability to transform people or objects at will. His wife is very upset. Meanwhile, the CEO of Smilecorp learns of this man and his ability and sees a way to achieve world domination if only the man can be taken alive. Animated movie by Bill Plympton.","['Charis Michelsen', 'Tom Larson', 'Richard Spore']",['Bill Plympton']
4648,1424,en,Released,November,"['Drama', 'Mystery', 'Thriller']","['posttraumaticstressdisorder', 'photographer', 'lossoflover', 'professor', 'trauma', 'hold-uprobbery', 'november', 'murder', 'independentfilm', 'polaroid']","Sophie Jacobs is going through the most difficult time of her life. Now, she just has to find out if it's real.","['Courteney Cox', 'James Le Gros', 'Michael Ealy']",['Greg Harrison']
4649,60420,en,Released,Like Crazy,"['Drama', 'Romance']","['chair', 'customs', 'studentvisa', 'parents', 'blogger']","A British college student falls for an American student, only to be separated from him when she's banned from the U.S. after overstaying her visa.","['Anton Yelchin', 'Felicity Jones', 'Jennifer Lawrence']",['Drake Doremus']
4650,325123,en,Released,Teeth and Blood,['Horror'],[],"A beautiful diva is murdered on the set of horror director Vincent Augustine's latest film ""Chapel Blood."" Somewhere between the crime scene and the coroner's van, the body mysteriously disappears. Meanwhile, the city's supply of donated blood is being dangerously depleted. Suspecting a connection between the events, detectives Mike Hung and Sasha Colfax go undercover at the studio to investigate. Their attempt to crack the case quickly turns into a desperate battle for survival when they uncover an age-old war between rival vampire covens that threatens to consume humanity in a final, grisly assault of Teeth and Blood!","['Glenn Plummer', 'Michelle Van Der Water', 'Danielle Vega']",[]
4651,142132,en,Released,Sugar Town,['Comedy'],['womandirector'],"Look at the lives of struggling L.A. scene rock stars follows main character, Gwen, on her quest for the top. Working as an assistant to a film production designer, she tries to steal her boy friend who is a music producer by offering sexual favors. The producer meanwhile is trying to orchestrate a comeback for a former glam band comprised of Michael Des Barres, John Taylor and Martin Kemp. Rosanna Arquette plays the former movie star wife of the lead singer, who is fretting because she has just been offered the role as the mother of one of the new ingenious. Beverly D'Angelo also shows up as a millionairess who agrees to bankroll the group, but only if she gets a roll in the hay with the lead singer. All of the career problems, including drug proclivity, are represented in this film.","['John Taylor', 'Michael Des Barres', 'Martin Kemp']",['Allison Anders']
4652,20520,en,Released,The Motel,"['Drama', 'Comedy']",[],"Thirteen-year-old Ernest Chin lives and works at a sleazy hourly-rate motel on a strip of desolate suburban bi-way. Misunderstood by his family and blindly careening into puberty, Ernest befriends Sam Kim, a self-destructive yet charismatic Korean man who has checked in. Sam teaches the fatherless boy all the rites of manhood.","['Jeffrey Chyau', 'Sung Kang', 'Jade Wu']",['Michael Kang']
4653,109729,en,Released,The Canyons,"['Thriller', 'Drama']","['sex', 'adultery', 'jealousy', 'nudity', 'seduction', 'control', 'liar', 'hollywood', 'fear', 'threesome', 'possessiveness', 'psychotherapy', 'filmindustry', 'snooping', 'mindgames', 'affair', 'trustfundbaby']","The discovery of an illicit love affair leads two young Angelenos on a violent, sexually charged tour through the dark side of human nature.","['Lindsay Lohan', 'James Deen', 'Gus Van Sant']",['Paul Schrader']
4654,78307,en,Released,On the Outs,['Drama'],"['prison', 'drugdealer', 'singlemother', 'teenagepregnancy', 'womandirector', 'dominican']","Follows the choices made by three young women - one a drug dealer, one an addict, one a pregnant teen - in Jersey City.","['Judy Marte', 'Paola Mendoza', 'Flaco Navaja']",['Lori Silverbush']
4655,12247,en,Released,Shotgun Stories,"['Drama', 'Thriller']","['brotherbrotherrelationship', 'lossoffather', 'arkansas']","Shotgun Stories tracks a feud that erupts between two sets of half brothers following the death of their father. Set against the cotton fields and back roads of Southeast Arkansas, these brothers discover the lengths to which each will go to protect their family.","['Michael Shannon', 'Glenda Pannell', 'Lynnsee Provence']",['Jeff Nichols']
4656,29917,en,Released,Exam,"['Thriller', 'Mystery']","['gun', 'room', 'suspicion', 'guard', 'pill', 'job', 'psychologist', 'disease', 'interrogation', 'candidate', 'narcissist', 'corporation', 'pandemic', 'rules']",The final candidates for a highly desirable corporate job are locked together in an exam room and given a test so simple and confusing that tension begins to unravel.,"['Luke Mably', 'Adar Beck', 'Chris Carey']",['Stuart Hazeldine']
4657,70687,en,Released,The Sticky Fingers of Time,"['ScienceFiction', 'Drama']","['future', 'bisexuality', 'timetravel', 'womandirector']","A 1950s author (Terumi Matthews) is transported to 1990s Brooklyn, where she meets a woman (Nicole Zaray) who reads about her life.","['Terumi Matthews', 'Nicole Zaray', 'Belinda Becker']",['Hilary Brougher']
4658,60463,en,Released,Sunday School Musical,['Music'],"['highschool', 'womandirector']",Two competing groups of high school students must rally together and enter a song and dance competition in order to save their church from closing.,"['Chris Chatman', 'Candise Lakota', 'Krystle Connor']",['Rachel Goldenberg']
4659,46252,en,Released,Rust,['Drama'],[],"In the midst of a midlife crisis of faith, a man finds hope where he least expects it – his hometown. James Moore (Golden Globe nominee Corbin Bernsen) is a former pastor who returns home to discover a family new to the area has been killed in a mysterious fire, and his childhood friend is implicated in the murder. Convinced of his friend’s innocence, James sets out on a mission to find the truth… and in the process, rediscovers his own lost faith. An uplifting drama about faith, family, and the powerful ties that bind a community together.","['Corbin Bernsen', 'Frank Gallacher', 'Lloyd Warner']",['Corbin Bernsen']
4660,24869,en,Released,Ink,"['Action', 'Fantasy']","['supernatural', 'fatherdaughterrelationship', 'incubus']","Invisible forces exert power over us in our sleep. A mercenary named Ink, on a literal nightmare mission, captures the spirit of 8-year-old Emma in the dream world. To save her, the dream-givers marshal all their resources, focusing on saving the soul of Emma's tragically broken father.","['Chris Kelly', 'Jessica Duffy', 'Quinn Hunchar']",['Jamin Winans']
4661,77934,en,Released,The Christmas Bunny,"['Drama', 'Family']",[],"The Christmas Bunny tells the story of a lonely foster child (Sophie Bolen) who finds a lost, injured rabbit in the woods on Christmas Eve. The rabbit is nursed back to health by The Bunny Lady (Florence Henderson), who runs a rabbit rescue in an old barn behind her Michigan farmhouse.","['Sophie Bolen', 'Madeline Vail ', 'Colby French']",['Tom Seidman ']
4662,34697,en,Released,Butterfly,"['Crime', 'Drama']","['nudity', 'seduction']","Orson Welles, as judge Rauch, holds a lengthy trial against Jess Tyler, a caretaker deserted by his wife ten years before, who's accused of improper relations with his daughter Kady. Complications follows when Wash, father of Kady's baby, comes back to take her away.","['Stacy Keach', 'Pia Zadora', 'Orson Welles']",['Matt Cimber']
4663,320435,en,Released,UnDivided,[],[],"UnDivided documents the true story of how a suburban church unites with at-risk Roosevelt High School to create a beautiful transformation for students, the school and the volunteers serving it.",[],[]
4664,150211,en,Released,The Frozen,"['Horror', 'Thriller']","['bickering', 'accident', 'denialofdeath']","After a harrowing snowmobile accident, a young couple is stranded in the woods and must survive while waiting for help to arrive. Events take a turn for the worse after the disappearance of Emma's boyfriend, leaving her on her own not only to battle the elements, but also to elude a mysterious hunter who is tracking her through the forest.","['Brit Morgan', 'Noah Segan']",['Andrew Hyatt']
4665,306667,en,Released,Horse Camp,"['Family', 'Drama']","['horse', 'teenagegirl']","What’s the matter with Kathy (Jordan Trovillion, Highland Park)? She’s your typical 17 year-old girl in search of something more in her life. It seems the only place she is going to find it is at Horse Camp. Her father Luke (Dean Cain, Lois &amp; Clark: The New Adventures of Superman) recognizes that she’s got it in her blood, a sensibility in her being - she understands horses just as much as they understand her. But at Horse Camp there is much more to learn, not only about horses, but about people and the many challenges of friendship.","['Jordan Trovillion', 'Dean Cain', 'Sherryl Despres']",['Joel Paul Reisig']
4666,274758,en,Released,Give Me Shelter,['Documentary'],['helpinganimals'],Give Me Shelter is a documentary to raise awareness for important animal issues around the world. This film uncovers the most prevalent issues in the animal world through the eyes of individuals dedicating their lives to them daily.,"['Katie Cleary', 'Robert Davi', 'Carole Davis']",['Kristin Rizzo']
4667,3060,en,Released,The Big Parade,"['Drama', 'Romance', 'War']","['worldwari', 'silentfilm']","The story of an idle rich boy who joins the US Army's Rainbow Division and is sent to France to fight in World War I, becomes friends with two working class men, experiences the horrors of trench warfare, and finds love with a French girl.","['John Gilbert', 'Renée Adorée', 'Hobart Bosworth']",['King Vidor']
4668,40963,en,Rumored,Little Big Top,['Comedy'],['independentfilm'],"An aging out of work clown returns to his small hometown, resigned to spend the rest of his days in a drunken stupor. But when his passion for clowning is reawakened by the local amateur circus he finds his smile.","['Sid Haig', 'Richard Riehle', 'Mel England']",[]
4669,173224,en,Released,Along the Roadside,"['Romance', 'Comedy', 'Music']",['roadmovie'],"Road movie about two young people from different parts of the world, their vastly different clashing cultures and their journey of self-discovery during the drive to the largest music festival in California.","['Michael Madsen', 'Iman Crosson', 'Lazar Ristovski']",['Zoran Lisinac']
4670,18533,en,Released,Bronson,"['Drama', 'Action', 'Crime']","['prison', 'isolation']","A young man who was sentenced to 7 years in prison for robbing a post office ends up spending 30 years in solitary confinement. During this time, his own personality is supplanted by his alter ego, Charles Bronson.","['Tom Hardy', 'Matt King', 'James Lance']",['Nicolas Winding Refn']
4671,376010,en,Released,Western Religion,['Western'],[],"The year is 1879. Gunfighters from the far reaches of the globe descend on Religion, AZ to compete in a legendary poker tournament. Drawn by the gold prize, the players come to realize that in this game, their very souls are at stake.","['Peter Shinkoda', 'Merik Tadros', 'Peter Sherayko']","[""James O'Brien""]"
4672,139948,en,Released,Burn,"['Foreign', 'Documentary']","['michigan', 'crisis', 'firefighting', 'detroit', 'womandirector']","A character-driven, action-packed documentary about Detroit, told through the eyes of the Detroit firefighters, the men and women charged with the thankless task of saving a city that many have written off as dead.","['Donald Austin', 'Brendan ""Doogie"" Milewski', 'Dave Parnell']",['Tom Putnam']
4673,77332,en,Released,Urbania,"['Romance', 'Drama']",[],"Charlie takes an odyssey through grief during a fall weekend in New York City. His encounters are planned and chance: with a homeless man who sleeps by his building, with a friend who's dying, with the couple who lives (and noisily loves) in the flat above him, with a bartender and a one-night-stand he follows home, and with a tattooed stranger whom he seeks out and befriends. Along the way, Charlie inhabits a city full of moments of violence and of stories and legends: a kidney thief, a microwaved poodle, a rat in a hot dog bun, a baby left on a car top, a tourist's toothbrush, needles in public-phone change slots. Charlie lives and tells his own stories. What caused his melancholy?","['Dan Futterman', 'Matt Keeslar', 'Samuel Ball']",['Jon Matthews']
4674,70478,en,Released,The Stewardesses,['Comedy'],"['femalenudity', 'lesbian', 'eroticmovie']","The Stewardesses is a 1969 Softcore 3-D film. Produced on a budget of just over $100,000, the film grossed over $27,000,000 (USD) in 1970 dollars, becoming the most profitable 3-D film ever released. This has now been passed by James Camerons Avatar.","['Christina Hart', 'Ronald South', 'William Condos']",['Al Silliman Jr.']
4675,35073,en,Released,"The Beast from 20,000 Fathoms","['Adventure', 'Horror', 'ScienceFiction']","['monster', 'atomicbomb', 'lighthouse', 'arctic', 'rampage', 'stopmotion', 'bmovie', 'giantmonster', 'dinosaur', 'newyorkcity', 'seamonster', 'amusementpark', 'rollercoaster', 'beast', 'rhedosaurus']","The Beast from 20,000 Fathoms is a 1953 science fiction film directed by Eugène Lourié and stars Paul Christian, Paula Raymond and Cecil Kellaway with visual effects by Ray Harryhausen. The film is about an atomic bomb test in the Arctic Circle that unfreezes a hibernating fictional dinosaur, a Rhedosaurus, that begins to wreak havoc in New York City.","['Paul Hubschmid', 'Paula Raymond', 'Cecil Kellaway']",['Eugène Lourié']
4676,9659,en,Released,Mad Max,"['Adventure', 'Action', 'Thriller', 'ScienceFiction']","['chain', 'baby', 'bridge', 'post-apocalyptic', 'dystopia', 'matteroflifeanddeath', 'benzine', 'biker', 'partner', 'truck', 'motorcycle', 'motorcyclegang', 'explodingcar', 'ozploitation']","In a dystopian future Australia, a vicious biker gang murders a cop's family, and makes his fight with them personal.","['Mel Gibson', 'Joanne Samuel', 'Hugh Keays-Byrne']",['George Miller']
4677,10218,en,Released,Swingers,"['Comedy', 'Romance']","['independentfilm', 'stuffedanimal', 'hollywood', 'drink', 'swinger', 'producer', 'followingsomeone', 'namecalling', 'aspiringactor', 'actor']","This is a story about Mike, a guy who left his girl in New York when he came to LA to be a star. It's been six months since his girlfriend left him and he's not doing so good. So, his pal and some other friends try and get him back in the social scene and forget about his 6 year relationship.","['Jon Favreau', 'Vince Vaughn', 'Ron Livingston']",['Doug Liman']
4678,391,it,Released,A Fistful of Dollars,['Western'],"['gangwar', 'victimofmurder', 'greed', 'hostility', 'spaghettiwestern']","The Man With No Name enters the Mexican village of San Miguel in the midst of a power struggle among the three Rojo brothers and sheriff John Baxter. When a regiment of Mexican soldiers bearing gold intended to pay for new weapons is waylaid by the Rojo brothers, the stranger inserts himself into the middle of the long-simmering battle, selling false information to both sides for his own benefit.","['Clint Eastwood', 'Marianne Koch', 'Gian Maria Volonté']",['Sergio Leone']
4679,43595,en,Released,She Done Him Wrong,['Comedy'],"['singer', 'nightclubowner']","New York singer and nightclub owner Lady Lou has more men friends than you can imagine. Unfortunately one of them is a vicious criminal who's escaped and is on the way to see ""his"" girl, not realising she hasn't exactly been faithful in his absence. Help is at hand in the form of young Captain Cummings a local temperance league leader though.","['Mae West', 'Cary Grant', 'Owen Moore']",['Lowell Sherman']
4680,194588,en,Released,Short Cut to Nirvana: Kumbh Mela,[],[],"Every 12 years over 70 million pilgrims gather at the meeting of India's holiest rivers, the Ganges and the Yamuna, for a spectacular spiritual festival: the Kumbh Mela. This documentary takes a voyage of discovery through this colorful event through the eyes of several Westerners and an ebullient young Hindu monk, Swami Krishnanand. Featuring encounters with some of India's most respected holy men and exclusive footage of His Holiness the Dalai Lama.",[],[]
4681,54897,en,Released,The Grace Card,['Drama'],"[""family'sdailylife"", 'bible', 'platoniclove', 'hope', 'churchservice', 'deathofafriend', 'policeeverydaylife']","Everything can change in an instant ... and take a lifetime to unravel. When Mac McDonald loses his son in an accident, the ensuing 17 years of bitterness and pain erodes his love for his family and leaves him angry with God ... and just about everyone else. Mac's rage stonewalls his career in the police department and makes for a combustible situation when he's partnered with Sam Wright, a rising star on the force who happens to be a part-time pastor and a loving family man. Can they somehow join forces to help one another when it's impossible for either of them to look past their differences-especially the most obvious one? Every day, we have the opportunity to rebuild relationships and heal deep wounds by extending and receiving God's grace. Offer THE GRACE CARD ... and never underestimate the power of God's love.","['Michael Joiner', 'Michael Higgenbottom', 'Louis Gossett, Jr.']",['David Evans ']
4682,83588,en,Released,Middle of Nowhere,['Drama'],"['prison', 'womandirector']",'Middle of Nowhere' follows a woman named Ruby who lost her husband to incarceration and lost herself in the process.,"['David Oyelowo', 'Maya Gilbert', 'Sharon Lawrence']",['Ava DuVernay']
4683,53256,de,Released,Three,"['Romance', 'Drama', 'Comedy']","['sex', 'bisexual', 'science']","Hanna and Simon are in a 20 year marriage with an unexiting relationship. By chance, they both meet and start separate affairs with Adam. Adam has no idea that his two lovers are married, until they are all found out when Hanna becomes pregnant, with the natural doubts stemming from their situation.","['Sophie Rois', 'Sebastian Schipper', 'Devid Striesow']",['Tom Tykwer']
4684,40920,en,Released,The Business of Fancydancing,"['Music', 'Drama']",['independentfilm'],"Seymour Polatkin is a successful, gay Indian poet from Spokane who confronts his past when he returns to his childhood home on the reservation to attend the funeral of a dear friend.","['Evan Adams', 'Michelle St. John', 'Gene Tagaban']",['Sherman Alexie']
4685,287815,en,Released,Call + Response,['Documentary'],[],"Call + Response is a first of its kind feature documentary film that reveals the world’s 27 million dirtiest secrets: there are more slaves today than ever before in human history. Call + Response goes deep undercover where slavery is thriving from the child brothels of Cambodia to the slave brick kilns of rural India to reveal that in 2007, Slave Traders made more money than Google, Nike and Starbucks combined. Luminaries on the issue and many other prominent political and cultural figures offer first hand account of this 21st century trade. Performances from Grammy-winning and critically acclaimed artists move this chilling information into inspiration for stopping it. Music is part of the movement against human slavery. Dr. Cornel West connects the music of the American slave fields to the popular music we listen to today, and offers this connection as a rallying cry for the modern abolitionist movement currently brewing.",[],['Justin Dillon']
4686,54702,en,Released,Malevolence,"['Crime', 'Horror', 'Thriller']","['hostage', 'psychopath', 'abandonedhouse', 'serialkiller', 'slasher', 'desolate', 'farmland', 'country', 'isolated']","It's ten years after the kidnapping of Martin Bristol. Taken from a backyard swing at his home at the age of six, he is forced to witness unspeakable crimes of a deranged madman. For years, Martin's whereabouts have remained a mystery...until now.","['Samantha Dark', 'Heather Magee', 'Richard Glover']",['Stevan Mena']
4687,176074,en,Released,Reality Show,[],"['wifehusbandrelationship', 'reality', 'realitytv', 'realityspoof']","The Warwick family are unknowingly being filmed for a new reality show. Problem is, they're boring. So the producer must add conflict and drama to their lives. Their lives begin to unravel with shocking consequences.","['Adam Rifkin', 'Kelley Menighan Hensley', 'Kendra Sue Waldman']",['Adam Rifkin']
4688,69270,en,Released,Super Hybrid,['Horror'],[],"Late one night, a mysterious car is brought into the Chicago police impound garage after a deadly traffic accident. The on-call mechanics soon discover the car has a mind of its own. With hundreds of horsepower and two tons of reinforced steel at its command, it's a seemingly unstoppable killing machine capable of outrunning -- and outwitting -- humans.","['Shannon Beckner', 'Oded Fehr', 'Ryan Kennedy']",['Eric Valette']
4689,5759,en,Released,Baghead,"['Drama', 'Comedy', 'Horror']","['mumblecore', 'mumblegore']","Four actors go to a cabin in the woods to write, direct, and act in a film that will jump-start their careers. Their idea is a horror film about a man with a bag over his head, but what happens when that man mysteriously shows up?","['Ross Partridge', 'Steve Zissis', 'Greta Gerwig']",['Jay Duplass']
4690,402515,pt,Released,American Beast,['Horror'],"['terror', 'horror', 'fear', 'wood', 'grove', 'bosque']","After finding an old storage locker filled with his family's history, James Erikson begins a journey to discover the truth behind a mysterious piece of land in the small town of Solitude.","['Armin Habibovich', 'Victoria Lachelle', 'Livingston Oden']",['Livingston Oden']
4691,126141,en,Released,The Case of the Grinning Cat,['Documentary'],[],Paris 2002. Yellow cats appear on the walls. Chris Marker is looking for these mysterious cats and captures with his camera the political and international events of these last two years (war in Iraq...).,[],['Chris Marker']
4692,48035,da,Released,Ordet,['Drama'],"['faith', 'independentfilm', 'religion', 'religiousfundamentalist', 'pregnantwife']","How do we understand faith and prayer, and what of miracles? August 1925 on a Danish farm. Patriarch Borgan has three sons: Mikkel, a good-hearted agnostic whose wife Inger is pregnant, Johannes, who believes he is Jesus, and Anders, young, slight, in love with the tailor's daughter. The fundamentalist sect of the girl's father is anathema to Borgan's traditional Lutheranism; he opposes the marriage until the tailor forbids it, then Borgan's pride demands that it happen. Unexpectedly, Inger, who is the family's sweetness and light, has problems with her pregnancy. The rational doctor arrives, and a long night brings sharp focus to at least four views of faith.","['Birgitte Federspiel', 'Preben Lerdorff Rye', 'Henrik Malberg']",['Carl Theodor Dreyer']
4693,14758,en,Released,Good Dick,"['Comedy', 'Drama', 'Romance']","['sexuality', 'roommate', 'misfit', 'independentfilm', 'relationship', 'womandirector']","A fidgety, wisecracking video store clerk develops a fixation on a particularly reclusive customer, a frequent visitor to the pornography section of Cinefile, the video store where he works in Los Angeles. After multiple failures to impress her during their brief daily transactions, he finds her street address in the store's database, drives to her apartment building and initiates an unconventional campaign to win her affections.","['Marianna Palka', 'Jason Ritter', 'Eric Edelstein']",['Marianna Palka']
4694,13363,en,Released,The Man from Earth,"['ScienceFiction', 'Drama']","['philosophy', 'secret', 'birthday', 'professor', 'psychology', 'bible', 'time', 'legend', 'immortality', 'history', 'survival', 'prehistoric', 'memory', 'anthropology', 'religion', 'church', 'science', 'cavemen']","An impromptu goodbye party for Professor John Oldman becomes a mysterious interrogation after the retiring scholar reveals to his colleagues he never ages and has walked the earth for 14,000 years.","['David Lee Smith', 'Tony Todd', 'John Billingsley']",['Richard Schenkman']
